Test Year,Test level,Jurisdiction Id,ACARA ID,PSI,Local school student ID,TAA student ID,Participation Code,Item Response,Anonymised Id
2017,9,9,21215,R100000086G,371709205,371709205,P,"<p>This is a sample of 300 words</p>\n\n<p>omnis ratione temporibus velit <span style=""font-size:16px"">similique</span> non enim voluptas et. sit minus magni nam voluptas ex officia sunt ullam perferendis aut <span style=""text-decoration:underline"">velit</span> nam ad <em>quo</em> et magnam voluptatibus et quisquam suscipit nemo tenetur quod ut consequatur sapiente perspiciatis cumque minus quos veniam necessitatibus qui ut architecto fugit</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>ullam et aut cumque consequatur sequi voluptatem rem sequi qui quibusdam ullam exercitationem est omnis voluptatem dignissimos sed at soluta aspernatur modi sed nobis <strong>voluptas</strong> laboriosam veritatis pariatur vitae molestias labore. autem aperiam voluptates molestias aspernatur in sed aliquam qui ab enim asperiores quisquam ea et ut maiores aut distinctio repellendus sint eius cumque est occaecati dignissimos <span style=""font-size:16px"">error</span> voluptates delectus velit optio eveniet voluptas aut at vero consectetur iusto nihil fugiat, delectus commodi. veniam sunt nemo ipsam dolor, modi accusantium cumque. ut dolorum incidunt, aut non qui eos <em>et</em> ex alias vel voluptas totam ullam non quasi nihil sit consequatur dolorum nostrum </p>\n<p>pariatur <em>rem</em> et deserunt eos modi consequatur ut sapiente suscipit aspernatur <strong>dignissimos</strong> et dolore quo omnis quis qui deserunt officia id <span style=""text-decoration:underline"">dolore</span> laboriosam animi ut accusantium eos tempora autem culpa quod velit </p>\n<p style=""text-align:left"">ducimus dolorem omnis praesentium sint et natus voluptatibus rerum cum accusamus dolores adipisci laborum, est voluptatibus quasi eveniet et, saepe quasi earum est quos, numquam assumenda velit reiciendis ex nam recusandae qui qui ut corporis, dolore. tempore cum perferendis reiciendis corrupti molestias, in asperiores </p>\n<p style=""text-align:center"">voluptatem. assumenda non rerum natus odit quo <span style=""font-size:16px"">optio</span> ducimus quae adipisci quis perspiciatis eos odio nihil ut est ducimus rerum sed</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>voluptas eos et <strong>quia</strong> numquam sed doloremque molestias voluptatum. qui, ut. eum cupiditate, soluta. in sed repudiandae eos est numquam quisquam laudantium <span style=""text-decoration:underline"">aperiam</span> consequatur sit cum omnis doloremque provident temporibus</p>",J0y7kkyu3zot0tuCZQfiow
2017,7,9,21215,R100000079S,695547957,695547957,P,"<p>This is a sample of 600 words</p>\n\n<p>dolorum molestiae aut facere ea officiis nulla quae <em>fugiat</em> reprehenderit placeat a facere cumque eius reiciendis voluptas aliquid voluptas earum soluta sunt illo animi deleniti maiores fuga. rem quis impedit nemo porro </p>\n<p>optio quibusdam animi qui aut est. voluptas animi sunt explicabo autem. delectus sunt aliquid aut dolor hic et cumque natus </p>\n<p style=""text-align:center"">nemo at tempore, voluptas eaque voluptates quia possimus dolorem voluptas ut et mollitia nemo ea ex alias velit voluptates asperiores quibusdam nobis est in enim. ratione deserunt</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>dolorum voluptas sit similique <span style=""font-size:16px"">voluptas</span> maiores adipisci perferendis praesentium voluptas ut quisquam quae explicabo aliquid et aliquam cum dolor sed sint perspiciatis ea voluptas suscipit pariatur culpa. inventore sint quos corrupti voluptas culpa quaerat, eius incidunt impedit nulla consequatur ipsam ut voluptate cupiditate impedit ut et ipsam odit id ipsam omnis. autem expedita sed molestiae maxime odio nobis modi accusantium aut sed suscipit nihil architecto cumque ratione deserunt vero aut est cupiditate temporibus expedita omnis eum corrupti aperiam at a nam nisi aut error et ut soluta eaque et eveniet sed ipsum minus unde rem voluptas illo dolores </p>\n<p style=""text-align:left"">ipsa aut similique, provident fuga sapiente quos dicta tempora qui mollitia, quasi cumque corrupti dolorem rerum, repudiandae similique consequatur temporibus eos consequatur ipsa laborum fugiat dolores unde voluptates est animi corrupti similique velit et est officia porro velit culpa sit voluptatem voluptates non mollitia atque fuga rerum autem dicta saepe veritatis ex molestiae sunt consequuntur nesciunt quia incidunt aperiam porro deserunt tempora maxime omnis tempore voluptas qui eum eius libero vel exercitationem reprehenderit et quia harum est voluptatum labore <strong>ex</strong> qui deleniti impedit ea enim <strong>libero</strong> et corrupti voluptatem deleniti adipisci quia dolorem quo aut et temporibus debitis et delectus et error dolores ab sunt porro et et quia ipsum temporibus quasi rerum dolores voluptatem <span style=""font-size:16px"">sit</span> maxime <span style=""text-decoration:underline"">laborum</span> ducimus, debitis odit velit nesciunt ducimus atque voluptatem sed ullam. iusto cum nesciunt <span style=""text-decoration:underline"">nesciunt</span> asperiores ea. dolore delectus eius velit saepe quia</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>voluptatem consequatur <em>non</em> nulla qui dicta sapiente provident consequatur vel vero qui tempore ut eaque in <span style=""text-decoration:underline"">et</span> odit facere illum eos qui impedit aut est saepe facere culpa ad, consectetur minima vitae aut. quas ut nam a enim ea qui quo est est harum rerum veritatis et at a fugit explicabo facilis earum dolor autem voluptas nam quos tenetur et reiciendis consequatur voluptatum suscipit dolores aut rerum aut distinctio placeat exercitationem iusto quia sit beatae numquam architecto ipsam sit minus facere et hic porro inventore beatae rerum non optio <em>ut</em> ut dicta porro aspernatur officia eveniet assumenda earum vitae earum blanditiis fugiat consectetur vel <strong>ea</strong> amet odit similique reiciendis corporis necessitatibus libero et voluptatem non et eaque laudantium impedit vel commodi quis quia magni sint id rerum corrupti et totam sequi ut voluptatem consequatur fugiat voluptatum repudiandae itaque rerum atque maxime ullam iusto quas quaerat et omnis praesentium hic dicta vel quas magnam qui ab debitis nam eveniet et est expedita rerum impedit ab, neque nihil a ut soluta asperiores et repudiandae nemo similique quaerat blanditiis nihil voluptate nobis ad accusantium ea provident maxime perferendis aspernatur voluptates explicabo ut laboriosam explicabo in doloremque aut autem corporis est dolorem rerum, asperiores explicabo et <span style=""font-size:16px"">pariatur</span> unde fuga et molestiae ad corrupti excepturi nostrum voluptatem consequatur fuga. cupiditate et ea ratione voluptas non qui accusamus est enim quasi veritatis et dolorum accusamus neque ut dicta labore aliquam aliquam cumque voluptas harum qui illo dolor laboriosam dolores accusamus aut placeat aut ut, repudiandae commodi consequatur laboriosam autem vel pariatur qui voluptas voluptate</p>",OXdlAcx8UaoSUV5FnEPTmL
2017,7,9,21215,R100000085M,826773895,826773895,P,"<p>This is a sample of 600 words</p>\n\n<p>nesciunt aliquam quia qui nesciunt pariatur eligendi dolorum molestiae dignissimos debitis omnis odio <span style=""font-size:16px"">voluptas</span> autem possimus tenetur repellat <span style=""font-size:16px"">vel</span> at error vero voluptates natus aspernatur quia explicabo voluptatem ut, dolorem natus voluptatum minus, corrupti aut. et et et veniam quia aut cumque cumque ut tempore id cumque et voluptas vero dolor quos et quisquam nihil et ut earum accusantium sint dolore est saepe natus facere assumenda voluptas maxime dolores ut quod unde expedita eligendi et doloribus recusandae voluptatum porro minima ipsam et voluptas est soluta voluptatum optio id ut provident corrupti velit ducimus delectus molestiae, aperiam voluptatibus qui voluptate <span style=""text-decoration:underline"">architecto</span> ipsam fugiat consequuntur mollitia beatae aliquam et eligendi </p>\n<p style=""text-align:center"">aut rerum nihil enim est fugit eaque dolorem nemo et doloremque repudiandae, <em>eum</em> aut commodi optio dolorem et quis et minima eos laboriosam alias error voluptatem consectetur <span style=""font-size:16px"">culpa</span> aut eos enim in sint non iste unde at totam quam minima debitis ipsam blanditiis eos <em>minima</em> et ut odit eum est excepturi maiores cupiditate sed sit ut blanditiis fugiat soluta accusamus accusamus ex a earum excepturi atque id, odio eveniet porro magni inventore illo ad natus aut possimus saepe quae perspiciatis nemo sunt eius eum quibusdam autem aut architecto ipsum necessitatibus pariatur debitis non asperiores eum unde ut optio consectetur suscipit repellat autem aut maiores pariatur quaerat quibusdam voluptas aut ad voluptas omnis unde soluta <span style=""text-decoration:underline"">pariatur</span> doloribus laboriosam voluptatibus ut at et enim libero et ut nostrum voluptatibus odio explicabo asperiores veritatis</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p><strong>sit</strong> porro voluptas in fuga omnis sed assumenda nihil expedita voluptas repudiandae temporibus totam aut excepturi corporis. qui impedit corporis ex numquam consequatur ullam id. aliquam qui necessitatibus doloribus commodi ipsum quibusdam aut veritatis nobis ut voluptatum ut beatae reiciendis quis officia voluptatibus ipsum sit eius alias praesentium iste fugiat non consequatur impedit consectetur excepturi quaerat autem et quibusdam unde maiores reiciendis quia veritatis laboriosam quos et velit excepturi autem voluptatibus omnis ut commodi et blanditiis voluptates maiores recusandae est. dicta perferendis commodi doloribus, amet hic repellendus dolorem iusto ut veritatis explicabo praesentium qui distinctio illo sequi odio fugit sed sint quos voluptatem iusto exercitationem voluptas laboriosam molestiae, nulla repudiandae omnis est sed architecto eum ratione sint recusandae quo voluptatem aut veritatis vel quasi dolorum dolor delectus animi architecto dolorem. laboriosam sit omnis minima iusto in explicabo quos non deleniti tempore ut officiis dolores <strong>dolore</strong> quos id est magni provident quia et nostrum dolorem voluptatem officiis nisi non. ratione et quae beatae quia ea est praesentium occaecati omnis et voluptatem pariatur illum fuga, </p>\n<p>inventore deserunt quisquam consequatur ut iusto necessitatibus at cupiditate et eveniet natus ut aut molestias maxime dicta in dolorum maiores sit cumque molestiae aut voluptatem qui amet est iste libero perferendis, provident qui facere aut. tempora similique perferendis expedita iste qui ipsum et nisi corrupti facilis ratione <em>quis</em> magnam enim voluptatem incidunt amet necessitatibus ut dolorem dolore. animi et eveniet dolorem saepe et quisquam nulla eum</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>aut <strong>enim</strong> ut doloribus porro nemo ipsa laborum dolores corrupti labore exercitationem recusandae velit iure minus doloremque commodi placeat qui et saepe autem ipsam cupiditate assumenda. laboriosam architecto laudantium et laudantium autem et molestiae fugit eaque dolorum, qui ea <span style=""text-decoration:underline"">eveniet</span> suscipit voluptatem magnam illo est similique aut consequatur ipsam a consectetur </p>\n<p style=""text-align:left"">odit iste a dolorem error corporis voluptates sed aut sed non quis quos non eaque alias molestias nihil repudiandae velit voluptatem numquam quis recusandae eum qui. et minima officia temporibus impedit excepturi facere animi quae quas incidunt itaque tempora cupiditate totam sit omnis quos modi ea</p>",N27OU95YMR5tC0EP2N91Sl
2017,7,9,21215,R100000090M,599102673,599102673,P,"<p>This is a sample of 600 words</p>\n\n<p>dolorum molestiae aut facere ea officiis nulla quae <em>fugiat</em> reprehenderit placeat a facere cumque eius reiciendis voluptas aliquid voluptas earum soluta sunt illo animi deleniti maiores fuga. rem quis impedit nemo porro </p>\n<p>optio quibusdam animi qui aut est. voluptas animi sunt explicabo autem. delectus sunt aliquid aut dolor hic et cumque natus </p>\n<p style=""text-align:center"">nemo at tempore, voluptas eaque voluptates quia possimus dolorem voluptas ut et mollitia nemo ea ex alias velit voluptates asperiores quibusdam nobis est in enim. ratione deserunt</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>dolorum voluptas sit similique <span style=""font-size:16px"">voluptas</span> maiores adipisci perferendis praesentium voluptas ut quisquam quae explicabo aliquid et aliquam cum dolor sed sint perspiciatis ea voluptas suscipit pariatur culpa. inventore sint quos corrupti voluptas culpa quaerat, eius incidunt impedit nulla consequatur ipsam ut voluptate cupiditate impedit ut et ipsam odit id ipsam omnis. autem expedita sed molestiae maxime odio nobis modi accusantium aut sed suscipit nihil architecto cumque ratione deserunt vero aut est cupiditate temporibus expedita omnis eum corrupti aperiam at a nam nisi aut error et ut soluta eaque et eveniet sed ipsum minus unde rem voluptas illo dolores </p>\n<p style=""text-align:left"">ipsa aut similique, provident fuga sapiente quos dicta tempora qui mollitia, quasi cumque corrupti dolorem rerum, repudiandae similique consequatur temporibus eos consequatur ipsa laborum fugiat dolores unde voluptates est animi corrupti similique velit et est officia porro velit culpa sit voluptatem voluptates non mollitia atque fuga rerum autem dicta saepe veritatis ex molestiae sunt consequuntur nesciunt quia incidunt aperiam porro deserunt tempora maxime omnis tempore voluptas qui eum eius libero vel exercitationem reprehenderit et quia harum est voluptatum labore <strong>ex</strong> qui deleniti impedit ea enim <strong>libero</strong> et corrupti voluptatem deleniti adipisci quia dolorem quo aut et temporibus debitis et delectus et error dolores ab sunt porro et et quia ipsum temporibus quasi rerum dolores voluptatem <span style=""font-size:16px"">sit</span> maxime <span style=""text-decoration:underline"">laborum</span> ducimus, debitis odit velit nesciunt ducimus atque voluptatem sed ullam. iusto cum nesciunt <span style=""text-decoration:underline"">nesciunt</span> asperiores ea. dolore delectus eius velit saepe quia</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>voluptatem consequatur <em>non</em> nulla qui dicta sapiente provident consequatur vel vero qui tempore ut eaque in <span style=""text-decoration:underline"">et</span> odit facere illum eos qui impedit aut est saepe facere culpa ad, consectetur minima vitae aut. quas ut nam a enim ea qui quo est est harum rerum veritatis et at a fugit explicabo facilis earum dolor autem voluptas nam quos tenetur et reiciendis consequatur voluptatum suscipit dolores aut rerum aut distinctio placeat exercitationem iusto quia sit beatae numquam architecto ipsam sit minus facere et hic porro inventore beatae rerum non optio <em>ut</em> ut dicta porro aspernatur officia eveniet assumenda earum vitae earum blanditiis fugiat consectetur vel <strong>ea</strong> amet odit similique reiciendis corporis necessitatibus libero et voluptatem non et eaque laudantium impedit vel commodi quis quia magni sint id rerum corrupti et totam sequi ut voluptatem consequatur fugiat voluptatum repudiandae itaque rerum atque maxime ullam iusto quas quaerat et omnis praesentium hic dicta vel quas magnam qui ab debitis nam eveniet et est expedita rerum impedit ab, neque nihil a ut soluta asperiores et repudiandae nemo similique quaerat blanditiis nihil voluptate nobis ad accusantium ea provident maxime perferendis aspernatur voluptates explicabo ut laboriosam explicabo in doloremque aut autem corporis est dolorem rerum, asperiores explicabo et <span style=""font-size:16px"">pariatur</span> unde fuga et molestiae ad corrupti excepturi nostrum voluptatem consequatur fuga. cupiditate et ea ratione voluptas non qui accusamus est enim quasi veritatis et dolorum accusamus neque ut dicta labore aliquam aliquam cumque voluptas harum qui illo dolor laboriosam dolores accusamus aut placeat aut ut, repudiandae commodi consequatur laboriosam autem vel pariatur qui voluptas voluptate</p>",qmkar4i8zMiA6es92lqZls
2017,7,9,21215,R100000082E,82733868,82733868,P,"<p>This is a sample of 300 words</p>\n\n<p>culpa consequatur qui in vero <span style=""font-size:16px"">exercitationem</span> nemo et molestias delectus odit nihil et asperiores unde </p>\n<p style=""text-align:left"">magnam quia beatae ratione eum sed distinctio. blanditiis sit ullam sequi vero quos distinctio placeat ratione commodi voluptatibus quia suscipit sint quis voluptatem mollitia consequatur voluptatum cumque vero consequatur <span style=""font-size:16px"">facilis</span> occaecati, <span style=""text-decoration:underline"">quia</span> vitae sit qui illo minus a, fugit a quibusdam quia aperiam dignissimos quia assumenda cumque occaecati <em>vitae</em> occaecati perferendis illo quisquam officia. voluptatibus, qui possimus molestias. fuga, odio quia omnis voluptatem asperiores dolores placeat <em>dolor</em> eum illo exercitationem error consequatur ea deleniti quibusdam repellat modi ipsum in minus minus <em>ut</em> earum eius provident cumque quas nulla vel dignissimos in vel enim quasi cum occaecati ducimus, ratione sit molestiae <strong>aperiam.</strong> ipsum rerum odit molestiae</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>quia magni qui est sed commodi labore, aut dolores quaerat ut aut pariatur qui, aut et et et fugit blanditiis deleniti et iusto natus maxime ea veritatis </p>\n<p style=""text-align:center"">aut mollitia ipsum in aut cupiditate fuga quos itaque doloremque veniam qui consectetur omnis inventore tenetur, eum recusandae quas nulla et veritatis aut nesciunt et quo sequi sit eos, possimus fugiat numquam a praesentium placeat corrupti quia rem sit accusamus <strong>dignissimos</strong> voluptatem atque a ut esse nobis ab vitae velit ipsum est qui eos <span style=""text-decoration:underline"">aut</span> dolorem quisquam velit quia at tempora alias. quibusdam sunt ullam enim. animi dolor</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>aut aliquam quo totam </p>\n<p>necessitatibus quia rerum dolores vero voluptas distinctio. labore temporibus harum aperiam <strong>magni</strong> natus sint accusamus dolor eum neque minima consequatur repudiandae enim eos est qui impedit. distinctio nesciunt modi tenetur iste asperiores et aut ut <span style=""text-decoration:underline"">necessitatibus</span> perferendis omnis <span style=""font-size:16px"">facilis</span> ratione molestias velit sint ipsa fugit hic eius aut est vel. saepe voluptatem fugiat, nulla est at</p>",pW8HMb33GNeycxuJjEdJW8
2017,5,9,21216,R100000104K,160878804,160878804,P,"<p>This is a sample of 300 words</p>\n\n<p>dolores est maxime hic quo aliquam sed <em>dolores</em> est aut in voluptatem qui et magni vitae quasi deleniti voluptas ducimus laboriosam in est in, impedit </p>\n<p style=""text-align:center"">est aut quia eum totam qui quia et repudiandae harum ipsum asperiores dolores repudiandae, eligendi ut quis sapiente nobis, eligendi aut provident. fuga velit consequatur aliquam debitis aperiam ut explicabo vitae quia ut ad architecto </p>\n<p>natus incidunt</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>ipsam, at id architecto et nihil aliquid, quia quidem eaque eos quod facere et omnis, qui doloremque sed. consequatur</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>odio. nemo enim nihil quo nostrum quia dolorem possimus aut ab et et optio omnis in nihil in perferendis recusandae ut excepturi nihil totam et voluptatem ullam <span style=""font-size:16px"">expedita</span> ipsum. <em>quasi</em> et porro qui nihil, sed non. error ut <strong>excepturi</strong> vel velit a autem rem voluptas est dolor <span style=""font-size:16px"">consectetur</span> vero id est corporis blanditiis rem hic nostrum dolorum voluptatem et suscipit rem corrupti eum mollitia quia numquam unde sunt <strong>libero</strong> omnis quam totam ducimus molestiae sunt quia aperiam eum beatae fugiat vel, iusto dolorum <span style=""text-decoration:underline"">libero</span> perferendis. <strong>sit.</strong> odit nisi aliquid voluptate consectetur quis qui reprehenderit inventore ut ea nobis nesciunt in aut <em>placeat</em> delectus rerum ut vel sapiente debitis est totam possimus ab <span style=""text-decoration:underline"">dolorem</span> assumenda quo delectus eos vel accusamus aut hic aut <span style=""font-size:16px"">rem</span> placeat est possimus. ut. voluptatibus veritatis non expedita sed necessitatibus in, sequi vel itaque est dolor iste voluptatibus <span style=""text-decoration:underline"">ex</span> aut harum aliquid numquam accusantium velit optio temporibus </p>\n<p style=""text-align:left"">voluptatem sed quis quia tempora perspiciatis et et illum eaque non omnis officiis ratione nesciunt explicabo occaecati voluptatem ut hic esse consequatur quia accusamus quo facilis voluptatem commodi cupiditate dolorum quas, qui odit aut et nobis ducimus. est id nobis sapiente molestiae dolore architecto</p>",yY3Ycmm3eWQo8XOe3oFMle
2017,5,9,21216,R100000114G,254362677,254362677,P,"<p>This is a sample of 300 words</p>\n\n<p>dolores est maxime hic quo aliquam sed <em>dolores</em> est aut in voluptatem qui et magni vitae quasi deleniti voluptas ducimus laboriosam in est in, impedit </p>\n<p style=""text-align:center"">est aut quia eum totam qui quia et repudiandae harum ipsum asperiores dolores repudiandae, eligendi ut quis sapiente nobis, eligendi aut provident. fuga velit consequatur aliquam debitis aperiam ut explicabo vitae quia ut ad architecto </p>\n<p>natus incidunt</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>ipsam, at id architecto et nihil aliquid, quia quidem eaque eos quod facere et omnis, qui doloremque sed. consequatur</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>odio. nemo enim nihil quo nostrum quia dolorem possimus aut ab et et optio omnis in nihil in perferendis recusandae ut excepturi nihil totam et voluptatem ullam <span style=""font-size:16px"">expedita</span> ipsum. <em>quasi</em> et porro qui nihil, sed non. error ut <strong>excepturi</strong> vel velit a autem rem voluptas est dolor <span style=""font-size:16px"">consectetur</span> vero id est corporis blanditiis rem hic nostrum dolorum voluptatem et suscipit rem corrupti eum mollitia quia numquam unde sunt <strong>libero</strong> omnis quam totam ducimus molestiae sunt quia aperiam eum beatae fugiat vel, iusto dolorum <span style=""text-decoration:underline"">libero</span> perferendis. <strong>sit.</strong> odit nisi aliquid voluptate consectetur quis qui reprehenderit inventore ut ea nobis nesciunt in aut <em>placeat</em> delectus rerum ut vel sapiente debitis est totam possimus ab <span style=""text-decoration:underline"">dolorem</span> assumenda quo delectus eos vel accusamus aut hic aut <span style=""font-size:16px"">rem</span> placeat est possimus. ut. voluptatibus veritatis non expedita sed necessitatibus in, sequi vel itaque est dolor iste voluptatibus <span style=""text-decoration:underline"">ex</span> aut harum aliquid numquam accusantium velit optio temporibus </p>\n<p style=""text-align:left"">voluptatem sed quis quia tempora perspiciatis et et illum eaque non omnis officiis ratione nesciunt explicabo occaecati voluptatem ut hic esse consequatur quia accusamus quo facilis voluptatem commodi cupiditate dolorum quas, qui odit aut et nobis ducimus. est id nobis sapiente molestiae dolore architecto</p>",rpinjCD8fLAZianAl05YuZ
2017,5,9,21216,R100000120D,788353065,788353065,P,"<p>This is a sample of 300 words</p>\n\n<p>dolores est maxime hic quo aliquam sed <em>dolores</em> est aut in voluptatem qui et magni vitae quasi deleniti voluptas ducimus laboriosam in est in, impedit </p>\n<p style=""text-align:center"">est aut quia eum totam qui quia et repudiandae harum ipsum asperiores dolores repudiandae, eligendi ut quis sapiente nobis, eligendi aut provident. fuga velit consequatur aliquam debitis aperiam ut explicabo vitae quia ut ad architecto </p>\n<p>natus incidunt</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>ipsam, at id architecto et nihil aliquid, quia quidem eaque eos quod facere et omnis, qui doloremque sed. consequatur</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>odio. nemo enim nihil quo nostrum quia dolorem possimus aut ab et et optio omnis in nihil in perferendis recusandae ut excepturi nihil totam et voluptatem ullam <span style=""font-size:16px"">expedita</span> ipsum. <em>quasi</em> et porro qui nihil, sed non. error ut <strong>excepturi</strong> vel velit a autem rem voluptas est dolor <span style=""font-size:16px"">consectetur</span> vero id est corporis blanditiis rem hic nostrum dolorum voluptatem et suscipit rem corrupti eum mollitia quia numquam unde sunt <strong>libero</strong> omnis quam totam ducimus molestiae sunt quia aperiam eum beatae fugiat vel, iusto dolorum <span style=""text-decoration:underline"">libero</span> perferendis. <strong>sit.</strong> odit nisi aliquid voluptate consectetur quis qui reprehenderit inventore ut ea nobis nesciunt in aut <em>placeat</em> delectus rerum ut vel sapiente debitis est totam possimus ab <span style=""text-decoration:underline"">dolorem</span> assumenda quo delectus eos vel accusamus aut hic aut <span style=""font-size:16px"">rem</span> placeat est possimus. ut. voluptatibus veritatis non expedita sed necessitatibus in, sequi vel itaque est dolor iste voluptatibus <span style=""text-decoration:underline"">ex</span> aut harum aliquid numquam accusantium velit optio temporibus </p>\n<p style=""text-align:left"">voluptatem sed quis quia tempora perspiciatis et et illum eaque non omnis officiis ratione nesciunt explicabo occaecati voluptatem ut hic esse consequatur quia accusamus quo facilis voluptatem commodi cupiditate dolorum quas, qui odit aut et nobis ducimus. est id nobis sapiente molestiae dolore architecto</p>",6rt58gLpP9TDNvRNwaBiNC
2017,9,9,21216,R100000112A,217429863,217429863,S,,ZJAMrN5B4lkshPNoqwSU4X
2017,9,9,21216,R100000119E,698294274,698294274,P,"<p>This is a sample of 300 words</p>\n\n<p>omnis ratione temporibus velit <span style=""font-size:16px"">similique</span> non enim voluptas et. sit minus magni nam voluptas ex officia sunt ullam perferendis aut <span style=""text-decoration:underline"">velit</span> nam ad <em>quo</em> et magnam voluptatibus et quisquam suscipit nemo tenetur quod ut consequatur sapiente perspiciatis cumque minus quos veniam necessitatibus qui ut architecto fugit</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>ullam et aut cumque consequatur sequi voluptatem rem sequi qui quibusdam ullam exercitationem est omnis voluptatem dignissimos sed at soluta aspernatur modi sed nobis <strong>voluptas</strong> laboriosam veritatis pariatur vitae molestias labore. autem aperiam voluptates molestias aspernatur in sed aliquam qui ab enim asperiores quisquam ea et ut maiores aut distinctio repellendus sint eius cumque est occaecati dignissimos <span style=""font-size:16px"">error</span> voluptates delectus velit optio eveniet voluptas aut at vero consectetur iusto nihil fugiat, delectus commodi. veniam sunt nemo ipsam dolor, modi accusantium cumque. ut dolorum incidunt, aut non qui eos <em>et</em> ex alias vel voluptas totam ullam non quasi nihil sit consequatur dolorum nostrum </p>\n<p>pariatur <em>rem</em> et deserunt eos modi consequatur ut sapiente suscipit aspernatur <strong>dignissimos</strong> et dolore quo omnis quis qui deserunt officia id <span style=""text-decoration:underline"">dolore</span> laboriosam animi ut accusantium eos tempora autem culpa quod velit </p>\n<p style=""text-align:left"">ducimus dolorem omnis praesentium sint et natus voluptatibus rerum cum accusamus dolores adipisci laborum, est voluptatibus quasi eveniet et, saepe quasi earum est quos, numquam assumenda velit reiciendis ex nam recusandae qui qui ut corporis, dolore. tempore cum perferendis reiciendis corrupti molestias, in asperiores </p>\n<p style=""text-align:center"">voluptatem. assumenda non rerum natus odit quo <span style=""font-size:16px"">optio</span> ducimus quae adipisci quis perspiciatis eos odio nihil ut est ducimus rerum sed</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>voluptas eos et <strong>quia</strong> numquam sed doloremque molestias voluptatum. qui, ut. eum cupiditate, soluta. in sed repudiandae eos est numquam quisquam laudantium <span style=""text-decoration:underline"">aperiam</span> consequatur sit cum omnis doloremque provident temporibus</p>",PgSq1dowSGeO9jsgCTEIKf
